شماره کارت,شناسه دستگاه ATM,زمان,تاریخ
5057850000001144,343094,100350,1397/10/03
6393700000101827,343094,010143,1397/10/10
6274120000099029,343094,110259,1397/10/10
5028061000000965,343094,111041,1397/10/03
6104339000002076,343094,122008,1397/10/10
6396070000102188,343094,132734,1397/10/04
6396070000102501,343094,132734,1397/10/07
6280237000002458,343094,134918,1397/10/10
6037694000001784,343094,152105,1397/10/10
6221069000000711,343094,163141,1397/10/10
6274120000004096,343094,174315,1397/10/10
6037706000002993,343094,191221,1397/10/10
6396070000105620,343094,192940,1397/10/05
6396070000100222,343094,192940,1397/10/06
6396070000102465,343094,192940,1397/10/08
6393470000099256,343094,202805,1397/10/10
6104339000003535,343094,215927,1397/10/10
6037999000003457,343094,021700,1397/10/10
6219861000002657,343094,231536,1397/10/10
6280230000101482,343094,033222,1397/10/10
6274120000106140,343094,050200,1397/10/10
6395990000100579,343094,062757,1397/10/10
6221066000002606,343094,072140,1397/10/05
6104330000003139,343094,075603,1397/10/06
6393460000002328,343094,075853,1397/10/10
6369490000004131,343094,093523,1397/10/10
6273530000103228,343094,093548,1397/10/10
5057850000001145,343191,100350,1397/10/04
5029380000004088,343191,010207,1397/10/01
6277600000106745,343191,110259,1397/10/01
6219862000001740,343191,122008,1397/10/01
6393460000000447,343191,134918,1397/10/01
5028061000000965,343191,141843,1397/10/03
6037699000003644,343191,152105,1397/10/01
6396070000102188,343191,153111,1397/10/06
6221066000002606,343191,155752,1397/10/06
6280237000002365,343191,163141,1397/10/01
6396070000102465,343191,164122,1397/10/04
6396070000105620,343191,164122,1397/10/07
6396070000100222,343191,164122,1397/10/08
6395997000001667,343191,171844,1397/10/08
6281570000105129,343191,174315,1397/10/01
6396070000102501,343191,174315,1397/10/03
6037992000001609,343191,191221,1397/10/01
6104330000003139,343191,192638,1397/10/08
6395990000002794,343191,202805,1397/10/01
6219863000002042,343191,215927,1397/10/01
6104331000003203,343191,021700,1397/10/01
6273530000101564,343191,231536,1397/10/01
6362140000004005,343191,033222,1397/10/01
6279610000106804,343191,050200,1397/10/01
6395996000000364,343191,062757,1397/10/01
5029380000004140,343191,075859,1397/10/01
6395995000000654,343191,093523,1397/10/01
6273530000103428,343191,093548,1397/10/01
6221066000002606,343288,100350,1397/10/04
5057850000001184,343288,100350,1397/10/05
5892101000000194,343288,010207,1397/10/02
6362140000004159,343288,110259,1397/10/02
6396070000102188,343288,011803,1397/10/03
6396070000102501,343288,011803,1397/10/06
6273530000105184,343288,122008,1397/10/02
5028061000000965,343288,130855,1397/10/03
5028060000100488,343288,134946,1397/10/02
6063730000101157,343288,152105,1397/10/02
6369490000106920,343288,163141,1397/10/02
6362140000004092,343288,174315,1397/10/02
6396070000105620,343288,180641,1397/10/04
6396070000100222,343288,180641,1397/10/05
6396070000102465,343288,180641,1397/10/07
6104330000003139,343288,190246,1397/10/05
6037997000001445,343288,191221,1397/10/02
6395995000002417,343288,202805,1397/10/02
6273810000100095,343288,215927,1397/10/02
6219868000002219,343288,021700,1397/10/02
6274120000004046,343288,231536,1397/10/02
6362140000004103,343288,033222,1397/10/02
6362140000004190,343288,050200,1397/10/02
5028065000003784,343288,062809,1397/10/02
5892103000003910,343288,075859,1397/10/02
6396070000103792,343288,093523,1397/10/02
6274120000004048,343288,093548,1397/10/02
5029380000001138,343385,100350,1397/10/06
6037706000001406,343385,010207,1397/10/03
6369490000004023,343385,110259,1397/10/03
6221066000002606,343385,011700,1397/10/04
6396070000102188,343385,121924,1397/10/03
6396070000102501,343385,121924,1397/10/06
6274120000004051,343385,122008,1397/10/03
6104330000003139,343385,124706,1397/10/05
5028062000000356,343385,134946,1397/10/03
6396070000105620,343385,135600,1397/10/04
6396070000100222,343385,135600,1397/10/05
6396070000102465,343385,135600,1397/10/07
6104332000000144,343385,152105,1397/10/03
5028066000003817,343385,163224,1397/10/03
6393463000001757,343385,174315,1397/10/03
6104337000000360,343385,191221,1397/10/03
5028060000104337,343385,202813,1397/10/03
6274120000004075,343385,215927,1397/10/03
6221062000001332,343385,021700,1397/10/03
6280239000000538,343385,231536,1397/10/03
6362140000104317,343385,033222,1397/10/03
5028061000000965,343385,042752,1397/10/03
6369490000004060,343385,050200,1397/10/03
5029080000100410,343385,062809,1397/10/03
6037708000003016,343385,075859,1397/10/03
6274120000004050,343385,093548,1397/10/03
5028060000102763,343385,093500,1397/10/03
6221066000002606,343482,100219,1397/10/06
6104336000003795,343482,010207,1397/10/11
6396070000102188,343482,104647,1397/10/05
6396070000102501,343482,104647,1397/10/08
6395990000100541,343482,110259,1397/10/11
6281570000099474,343482,122008,1397/10/11
6396070000102465,343482,122643,1397/10/03
6396070000105620,343482,122643,1397/10/06
6396070000100222,343482,122643,1397/10/07
5028060000001105,343482,125004,1397/10/05
6104330000003139,343482,013450,1397/10/07
5029380000101455,343482,134946,1397/10/11
6219869000000382,343482,152105,1397/10/11
5029380000004003,343482,163224,1397/10/11
6393470000103634,343482,174315,1397/10/11
6219860000104590,343482,191221,1397/10/11
5028062000003965,343482,202813,1397/10/04
6281570000102489,343482,215927,1397/10/04
6274120000099342,343482,021700,1397/10/04
6362140000004057,343482,231536,1397/10/04
6369490000004094,343482,033222,1397/10/04
6395991000002185,343482,050200,1397/10/04
5028061000000965,343482,053514,1397/10/05
5057850000004089,343482,062809,1397/10/04
6104338000000671,343482,075859,1397/10/04
6280239000001266,343482,093548,1397/10/04
5028062000002321,343482,093500,1397/10/04
6221067000003217,343579,010207,1397/10/03
6395996000000364,343579,110259,1397/10/03
6362140000004063,343579,122008,1397/10/03
5054160000101136,343579,134946,1397/10/03
6221062000003024,343579,152105,1397/10/03
5057850000004108,343579,163224,1397/10/03
5028066000002600,343579,174419,1397/10/03
6219865000003680,343579,191221,1397/10/03
5041722000001887,343579,202813,1397/10/05
6362140000004079,343579,215927,1397/10/05
6279610000099150,343579,021700,1397/10/05
6393460000104395,343579,231536,1397/10/05
6393464000001331,343579,033222,1397/10/05
6395997000001643,343579,050200,1397/10/05
5057850000004189,343579,062809,1397/10/05
6221069000001068,343579,075859,1397/10/05
6280239000001952,343579,093548,1397/10/05
5041720000000650,343579,093500,1397/10/05
6280235000001971,343676,010207,1397/10/06
5028060000104029,343676,110309,1397/10/06
6393461000002114,343676,122008,1397/10/06
5892108000003426,343676,134946,1397/10/06
6274120000100904,343676,152105,1397/10/06
5057850000102216,343676,163224,1397/10/06
5029080000106412,343676,174419,1397/10/06
6221068000000330,343676,191221,1397/10/06
5057850000004021,343676,202813,1397/10/06
6393462000001977,343676,215927,1397/10/06
6362140000004159,343676,021700,1397/10/06
6393468000000853,343676,231536,1397/10/06
6393700000099118,343676,033222,1397/10/06
5028063000003327,343676,050203,1397/10/06
6037695000003601,343676,062809,1397/10/06
6280237000002458,343676,075859,1397/10/06
6362140000004058,343676,093548,1397/10/06
5054160000106975,343676,093500,1397/10/06
6369490000004181,343773,010207,1397/10/07
5028062000003751,343773,110309,1397/10/07
6393469000002763,343773,122008,1397/10/07
6037690000104729,343773,134946,1397/10/07
6279610000101312,343773,152105,1397/10/07
6037697000000679,343773,163224,1397/10/07
5057850000004100,343773,174419,1397/10/07
6274120000004016,343773,191221,1397/10/07
5894630000103068,343773,202813,1397/10/07
6393470000101222,343773,215927,1397/10/07
6369490000004026,343773,021700,1397/10/07
5029380000004047,343773,231605,1397/10/07
6395992000003867,343773,033222,1397/10/07
5057850000004034,343773,050203,1397/10/07
6037700000103113,343773,062809,1397/10/07
6393460000000447,343773,075859,1397/10/07
6362140000004058,343773,093548,1397/10/07
5894630000099438,343773,093500,1397/10/07
5028066000001108,343782,165846,1397/10/10
5028060000001105,343782,220654,1397/10/02
5028060000101299,343870,010222,1397/10/08
5041722000000872,343870,110309,1397/10/08
5028067000003656,343870,122042,1397/10/08
6037990000105517,343870,134946,1397/10/08
6362140000004168,343870,152105,1397/10/08
6037702000000888,343870,163224,1397/10/08
5057850000099829,343870,174419,1397/10/08
6274120000004142,343870,191221,1397/10/08
6037691000003895,343870,202813,1397/10/08
5028064000002249,343870,215950,1397/10/08
6395990000101189,343870,021700,1397/10/08
5058010000104861,343870,231605,1397/10/08
6395998000003439,343870,033222,1397/10/08
6037692000002915,343870,050203,1397/10/08
6104330000001535,343870,062809,1397/10/08
5028065000003450,343870,080100,1397/10/08
6037691000002522,343870,093548,1397/10/08
6393460000105817,343870,093500,1397/10/08
5028062000001030,343967,010222,1397/10/09
5057850000004012,343967,110309,1397/10/09
5029380000004025,343967,122042,1397/10/09
6037995000000857,343967,134946,1397/10/09
6369490000004028,343967,152105,1397/10/09
6104330000100468,343967,163224,1397/10/09
6037696000003251,343967,174419,1397/10/09
6280235000003500,343967,191221,1397/10/09
6037992000001442,343967,202813,1397/10/09
5028068000002812,343967,215950,1397/10/09
6395996000001060,343967,021700,1397/10/09
6037704000000302,343967,231605,1397/10/09
5029380000004054,343967,033233,1397/10/09
6037998000000454,343967,050203,1397/10/09
6104332000003488,343967,062809,1397/10/09
5029080000099737,343967,080100,1397/10/09
6037991000003614,343967,093548,1397/10/09
6393460000106750,343967,093500,1397/10/09
5029380000103484,344064,010222,1397/10/11
5894630000102369,344064,110309,1397/10/10
5057850000004129,344064,122042,1397/10/10
6219860000000130,344064,134946,1397/10/10
6395990000102945,344064,152105,1397/10/10
6104333000003890,344064,163224,1397/10/10
6037701000002537,344064,174419,1397/10/10
6362140000004022,344064,191221,1397/10/10
6037997000001354,344064,202813,1397/10/10
5057850000004041,344064,215950,1397/10/10
5028065000002562,344064,021721,1397/10/10
6104335000001377,344064,231605,1397/10/10
5892100000001792,344064,033233,1397/10/10
6219866000002828,344064,050203,1397/10/10
6221060000002629,344064,062809,1397/10/10
5057850000004086,344064,080100,1397/10/10
6037996000002785,344064,093548,1397/10/10
6393468000002008,344064,093556,1397/10/10
5054160000102756,344161,010222,1397/10/01
6037691000003681,344161,110309,1397/10/01
5058010000100402,344161,122042,1397/10/01
6219863000003574,344161,134946,1397/10/01
6395996000002129,344161,152105,1397/10/01
6221060000104067,344161,163224,1397/10/01
6104330000003589,344161,174419,1397/10/01
6362140000004119,344161,191221,1397/10/01
6219860000104468,344161,202813,1397/10/01
5057850000004147,344161,215950,1397/10/01
5028069000003039,344161,021721,1397/10/01
6221066000000769,344161,231605,1397/10/01
6037704000002281,344161,033233,1397/10/01
6274120000004162,344161,050203,1397/10/01
6221063000002761,344161,062809,1397/10/01
5057850000004184,344161,080100,1397/10/01
6219860000100898,344161,093548,1397/10/01
6393469000000099,344161,093556,1397/10/01
5892109000000632,344258,010222,1397/10/02
6037992000001123,344258,110309,1397/10/02
6037698000001495,344258,122042,1397/10/02
6273810000101751,344258,134946,1397/10/02
5028066000000920,344258,152224,1397/10/02
6221064000002347,344258,163224,1397/10/02
6104333000002317,344258,174419,1397/10/02
6369490000004183,344258,191221,1397/10/02
6219865000003624,344258,202813,1397/10/02
6037693000002920,344258,215950,1397/10/02
5057850000004081,344258,021721,1397/10/02
6280233000000294,344258,231605,1397/10/02
6104335000003329,344258,033233,1397/10/02
6362140000004152,344258,050203,1397/10/02
6274880000101057,344258,062809,1397/10/02
6037695000003354,344258,080100,1397/10/02
6219865000000049,344258,093548,1397/10/02
5028060000100508,344258,093556,1397/10/02
6037690000106312,344355,010222,1397/10/03
6037997000000818,344355,110309,1397/10/03
6037703000001041,344355,122042,1397/10/03
6274120000004082,344355,134946,1397/10/03
5029080000101893,344355,152224,1397/10/03
6276480000100634,344355,163224,1397/10/03
6221060000101300,344355,174419,1397/10/03
6393465000003260,344355,191221,1397/10/03
6274120000004016,344355,202813,1397/10/03
6037699000001012,344355,215950,1397/10/03
5057850000004178,344355,021721,1397/10/03
6369490000004134,344355,231605,1397/10/03
6221066000002053,344355,033233,1397/10/03
6395990000001117,344355,050203,1397/10/03
6280230000002964,344355,062809,1397/10/03
6037700000102466,344355,080100,1397/10/03
6274120000004004,344355,093548,1397/10/03
5028062000000423,344355,093556,1397/10/03
6037991000000460,344452,010222,1397/10/11
6219860000103536,344452,110309,1397/10/11
6104330000106403,344452,122042,1397/10/11
6281570000103973,344452,134946,1397/10/11
5057850000004093,344452,152224,1397/10/11
6280230000104325,344452,163224,1397/10/11
6221064000000780,344452,174419,1397/10/11
6393700000104024,344452,191221,1397/10/11
6274120000004142,344452,202813,1397/10/04
6037999000001989,344452,215950,1397/10/04
6037695000001111,344452,021721,1397/10/04
5028060000001389,344452,231635,1397/10/04
6280233000002415,344452,033233,1397/10/04
5028066000003461,344452,050249,1397/10/04
6362140000099638,344452,062809,1397/10/04
6104330000001232,344452,080100,1397/10/04
6274120000004117,344452,093548,1397/10/04
5029380000101672,344452,093556,1397/10/04
6037995000003236,344549,010222,1397/10/03
6219865000002619,344549,110309,1397/10/03
6104334000003657,344549,122042,1397/10/03
6362140000004084,344549,134946,1397/10/03
5057850000004193,344549,152224,1397/10/03
6367950000099430,344549,163224,1397/10/03
6274880000106056,344549,174419,1397/10/03
5028064000003180,344549,191245,1397/10/03
6362140000004018,344549,202813,1397/10/05
6104331000002732,344549,215950,1397/10/05
6037700000003970,344549,021721,1397/10/05
5028061000000248,344549,231635,1397/10/05
6369490000004156,344549,033233,1397/10/05
5029380000004000,344549,050249,1397/10/05
6369490000004073,344549,062809,1397/10/05
6104332000002986,344549,080100,1397/10/05
6362140000004005,344549,093548,1397/10/05
5054160000101477,344549,093556,1397/10/05
6219860000001934,344646,010222,1397/10/06
6274120000004015,344646,110309,1397/10/06
6221061000001634,344646,122042,1397/10/06
6393462000003539,344646,134946,1397/10/06
6037696000001143,344646,152224,1397/10/06
6369490000004109,344646,163224,1397/10/06
6280230000102006,344646,174419,1397/10/06
5028068000003554,344646,191245,1397/10/06
6362140000004119,344646,202813,1397/10/06
6219868000000490,344646,215950,1397/10/06
6063730000105957,344646,021721,1397/10/06
5029380000004182,344646,231635,1397/10/06
5029380000004148,344646,033251,1397/10/06
5057850000004108,344646,050249,1397/10/06
6395992000000742,344646,062809,1397/10/06
6221060000002238,344646,080100,1397/10/06
6362140000004104,344646,093548,1397/10/06
5892108000003427,344646,093556,1397/10/06
6219864000001004,344743,010222,1397/10/07
6274120000004142,344743,110309,1397/10/07
6221065000002468,344743,122042,1397/10/07
6393470000102420,344743,134946,1397/10/07
6037700000104469,344743,152224,1397/10/07
6395993000002549,344743,163224,1397/10/07
6362140000104477,344743,174419,1397/10/07
5057850000004043,344743,191245,1397/10/07
6393465000003152,344743,202813,1397/10/07
6221062000000548,344743,215950,1397/10/07
6104332000001437,344743,021721,1397/10/07
5041724000000755,344743,231635,1397/10/07
5892104000002782,344743,033251,1397/10/07
5057850000101620,344743,050249,1397/10/07
6395997000003942,344743,062809,1397/10/07
6221063000002515,344743,080100,1397/10/07
6393464000002422,344743,093548,1397/10/07
6037690000104907,344743,093556,1397/10/07
6273810000103393,344840,010222,1397/10/08
6362140000004018,344840,110309,1397/10/08
